time,pitch,roll,heading,aileronInput,elevatorInput,Baro_altitude,Baro_vertical_speed,Baro_temperature,GPS_locked,GPS_coord_x,GPS_coord_y,GPS_altitude,GPS_heading,GPS_speed,GPS_satellites,aileronTrim,elevatorTrim
1662.965,4.81,137.5,194.31,-1.0,0.0,15.76,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1663.165,4.81,137.5,194.31,-1.0,0.0,15.72,-0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1663.365,4.81,137.5,194.31,-1.0,0.0,15.75,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1663.565,4.81,137.5,194.31,-1.0,0.0,15.75,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1663.765,4.81,137.5,194.31,-1.0,0.0,15.74,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1663.965,4.81,137.5,194.31,-1.0,0.0,15.71,-0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1664.165,4.81,137.5,194.31,-1.0,0.0,15.74,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1664.365,4.81,137.5,194.31,-1.0,0.0,15.8,0.06,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1664.565,4.81,137.5,194.31,-1.0,0.0,15.81,0.06,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1664.765,4.81,137.5,194.31,-1.0,0.0,15.8,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1664.965,4.81,137.5,194.31,-1.0,0.0,15.8,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1665.165,4.81,137.5,194.31,-1.0,0.0,15.8,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1665.365,4.81,137.5,194.31,-1.0,0.0,15.89,0.11,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1665.565,4.81,137.5,194.31,-1.0,0.0,15.83,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1665.765,4.81,137.5,194.31,-1.0,0.0,15.82,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1665.965,4.81,137.5,194.31,-1.0,0.0,15.81,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1666.165,4.81,137.5,194.31,-1.0,0.0,15.85,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1666.365,4.81,137.5,194.31,-1.0,0.0,15.9,0.07,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1666.565,4.81,137.5,194.31,-1.0,0.0,15.91,0.07,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1666.765,4.81,137.5,194.31,-1.0,0.0,15.88,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1666.965,4.81,137.5,194.31,-1.0,0.0,15.85,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1667.165,4.81,137.5,194.31,-1.0,0.0,15.9,0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1667.365,4.81,137.5,194.31,-1.0,0.0,15.88,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1667.565,4.81,137.5,194.31,-1.0,0.0,15.84,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1667.765,4.81,137.5,194.31,-1.0,0.0,15.83,-0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1667.965,4.81,137.5,194.31,-1.0,0.0,15.82,-0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1668.165,4.81,137.5,194.31,-1.0,0.0,15.78,-0.06,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1668.365,4.81,137.5,194.31,-1.0,0.0,15.8,-0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1668.565,4.81,137.5,194.31,-1.0,0.0,15.8,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1668.765,4.81,137.5,194.31,-1.0,0.0,15.82,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1668.965,4.81,137.5,194.31,-1.0,0.0,15.87,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1669.165,4.81,137.5,194.31,-1.0,0.0,15.86,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1669.365,4.81,137.5,194.31,-1.0,0.0,15.87,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1669.565,4.81,137.5,194.31,-1.0,0.0,15.89,0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1669.765,4.81,137.5,194.31,-1.0,0.0,15.83,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1669.965,4.81,137.5,194.31,-1.0,0.0,15.8,-0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1670.165,4.81,137.5,194.31,-1.0,0.0,15.82,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1670.365,4.81,137.5,194.31,-1.0,0.0,15.8,-0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1670.565,4.81,137.5,194.31,-1.0,0.0,15.81,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1670.765,4.81,137.5,194.31,-1.0,0.0,15.86,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1670.965,4.81,137.5,194.31,-1.0,0.0,15.9,0.07,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1671.165,4.81,137.5,194.31,-1.0,0.0,15.9,0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1671.365,4.81,137.5,194.31,-1.0,0.0,15.93,0.07,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1671.565,4.81,137.5,194.31,-1.0,0.0,15.94,0.07,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1671.765,4.81,137.5,194.31,-1.0,0.0,15.88,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1671.965,4.81,137.5,194.31,-1.0,0.0,15.87,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1672.166,4.81,137.5,194.31,-1.0,0.0,15.87,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1672.366,4.81,137.5,194.31,-1.0,0.0,15.88,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1672.566,4.81,137.5,194.31,-1.0,0.0,15.85,-0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1672.766,4.81,137.5,194.31,-1.0,0.0,15.85,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1672.966,4.81,137.5,194.31,-1.0,0.0,15.89,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1673.166,4.81,137.5,194.31,-1.0,0.0,15.85,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1673.366,4.81,137.5,194.31,-1.0,0.0,15.83,-0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1673.566,4.81,137.5,194.31,-1.0,0.0,15.8,-0.06,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1673.766,4.81,137.5,194.31,-1.0,0.0,15.8,-0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1673.966,4.81,137.5,194.31,-1.0,0.0,15.83,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1674.166,4.81,137.5,194.31,-1.0,0.0,15.87,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1674.366,4.81,137.5,194.31,-1.0,0.0,15.83,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1674.566,4.81,137.5,194.31,-1.0,0.0,15.85,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1674.766,4.81,137.5,194.31,-1.0,0.0,15.87,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1674.966,4.81,137.5,194.31,-1.0,0.0,15.9,0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1675.166,4.81,137.5,194.31,-1.0,0.0,15.89,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1675.366,4.81,137.5,194.31,-1.0,0.0,15.87,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1675.566,4.81,137.5,194.31,-1.0,0.0,15.93,0.06,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1675.766,4.81,137.5,194.31,-1.0,0.0,15.94,0.06,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1675.966,4.81,137.5,194.31,-1.0,0.0,15.96,0.07,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1676.166,4.81,137.5,194.31,-1.0,0.0,15.99,0.09,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1676.366,4.81,137.5,194.31,-1.0,0.0,16.02,0.1,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1676.566,4.81,137.5,194.31,-1.0,0.0,16.0,0.07,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1676.766,4.81,119.91,194.31,-1.0,0.0,16.0,0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1676.966,4.81,135.61,194.31,-1.0,0.0,15.94,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1677.166,4.81,137.3,194.31,-1.0,0.0,15.91,-0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1677.366,4.81,137.48,194.31,-1.0,0.0,15.9,-0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1677.568,4.81,137.5,194.31,-1.0,0.0,15.85,-0.08,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1677.768,4.81,137.5,194.31,-1.0,0.0,15.87,-0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1677.968,4.81,137.5,194.31,-1.0,0.0,15.86,-0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1678.168,4.81,137.5,194.31,-1.0,0.0,15.87,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1678.368,4.81,137.5,194.31,-1.0,0.0,15.89,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1678.568,4.81,137.5,194.31,-1.0,0.0,15.9,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1678.769,4.81,137.5,194.31,-1.0,0.0,15.88,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1678.969,4.81,137.5,194.31,-1.0,0.0,15.91,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1679.169,4.81,137.5,194.31,-1.0,0.0,15.93,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1679.369,4.81,137.5,194.31,-1.0,0.0,15.92,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1679.569,4.81,137.5,194.31,-1.0,0.0,15.92,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1679.769,4.81,137.5,194.31,-1.0,0.0,15.9,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1679.969,4.81,137.5,194.31,-1.0,0.0,15.88,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1680.169,4.81,137.5,194.31,-1.0,0.0,15.84,-0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1680.369,4.81,137.5,194.31,-1.0,0.0,15.88,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1680.569,4.81,137.5,194.31,-1.0,0.0,15.92,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1680.769,4.81,137.5,194.31,-1.0,0.0,15.93,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1680.969,4.81,137.5,194.31,-1.0,0.0,15.89,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1681.169,4.81,137.5,194.31,-1.0,0.0,15.92,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1681.37,4.81,137.5,194.31,-1.0,0.0,15.96,0.06,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1681.57,4.81,137.5,194.31,-1.0,0.0,15.91,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1681.77,4.81,137.5,194.31,-1.0,0.0,15.88,-0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1681.97,4.81,137.5,194.31,-1.0,0.0,15.91,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1682.17,4.81,137.5,194.31,-1.0,0.0,15.89,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1682.37,4.81,137.5,194.31,-1.0,0.0,15.91,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1682.57,4.81,137.5,194.31,-1.0,0.0,15.96,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1682.77,4.81,137.5,194.31,-1.0,0.0,15.96,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1682.97,4.81,137.5,194.31,-1.0,0.0,15.96,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1683.17,4.81,137.5,194.31,-1.0,0.0,15.91,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1683.37,4.81,137.5,194.31,-1.0,0.0,15.93,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1683.57,4.81,137.5,194.31,-1.0,0.0,15.92,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1683.77,4.81,137.5,194.31,-1.0,0.0,15.95,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1683.97,4.81,137.5,194.31,-1.0,0.0,15.96,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1684.17,4.81,137.5,194.31,-1.0,0.0,15.96,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1684.37,4.81,137.5,194.31,-1.0,0.0,15.94,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1684.57,4.81,137.5,194.31,-1.0,0.0,15.97,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1684.77,4.81,137.5,194.31,-1.0,0.0,15.99,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1684.97,4.81,137.5,194.31,-1.0,0.0,15.94,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1685.17,4.81,137.5,194.31,-1.0,0.0,15.94,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1685.37,4.81,137.5,194.31,-1.0,0.0,16.0,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1685.57,4.81,137.5,194.31,-1.0,0.0,16.01,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1685.77,4.81,137.5,194.31,-1.0,0.0,16.02,0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1685.97,4.81,137.5,194.31,-1.0,0.0,16.08,0.09,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1686.17,4.81,137.5,194.31,-1.0,0.0,16.04,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1686.37,4.81,137.5,194.31,-1.0,0.0,16.04,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1686.57,4.81,137.5,194.31,-1.0,0.0,16.03,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1686.77,4.81,137.5,194.31,-1.0,0.0,16.0,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1686.97,4.81,137.5,194.31,-1.0,0.0,16.0,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1687.17,4.81,137.5,194.31,-1.0,0.0,16.04,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1687.37,4.81,137.5,194.31,-1.0,0.0,16.0,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1687.57,4.81,137.5,194.31,-1.0,0.0,15.95,-0.06,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1687.77,4.81,137.5,194.31,-1.0,0.0,15.97,-0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1687.97,4.81,137.5,194.31,-1.0,0.0,15.98,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1688.17,4.81,137.5,194.31,-1.0,0.0,15.89,-0.1,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1688.37,4.81,137.5,194.31,-1.0,0.0,15.91,-0.06,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1688.57,4.81,137.5,194.31,-1.0,0.0,15.94,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1688.77,4.81,137.5,194.31,-1.0,0.0,15.95,-0.01,30.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1688.97,4.81,137.5,194.31,-1.0,0.0,15.96,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1689.17,4.81,137.5,194.31,-1.0,0.0,16.0,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1689.37,4.81,137.5,194.31,-1.0,0.0,15.99,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1689.57,4.81,137.5,194.31,-1.0,0.0,16.04,0.06,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1689.77,4.81,137.5,194.31,-1.0,0.0,16.04,0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1689.97,4.81,137.5,194.31,-1.0,0.0,16.03,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1690.17,4.81,137.5,194.31,-1.0,0.0,16.03,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1690.37,4.81,137.5,194.31,-1.0,0.0,16.01,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1690.57,4.81,137.5,194.31,-1.0,0.0,16.01,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1690.77,4.81,137.5,194.31,-1.0,0.0,16.05,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1690.97,4.81,137.5,194.31,-1.0,0.0,16.03,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1691.17,4.81,137.5,194.31,-1.0,0.0,16.06,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1691.37,4.81,137.5,194.31,-1.0,0.0,16.03,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1691.57,4.81,137.5,194.31,-1.0,0.0,16.04,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1691.77,4.81,137.5,194.31,-1.0,0.0,16.02,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1691.97,4.81,137.5,194.31,-1.0,0.0,16.03,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1692.17,4.81,137.5,194.31,-1.0,0.0,16.02,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1692.37,4.81,137.5,194.31,-1.0,0.0,16.03,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1692.57,4.81,137.5,194.31,-1.0,0.0,16.04,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1692.77,4.81,137.5,194.31,-1.0,0.0,16.07,0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1692.97,4.81,137.5,194.31,-1.0,0.0,16.1,0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1693.17,4.81,137.5,194.31,-1.0,0.0,16.14,0.08,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1693.37,4.81,137.5,194.31,-1.0,0.0,16.12,0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1693.57,4.81,137.5,194.31,-1.0,0.0,16.08,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1693.77,4.81,137.5,194.31,-1.0,0.0,16.08,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1693.97,4.81,137.5,194.31,-1.0,0.0,16.11,0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1694.17,4.81,137.5,194.31,-1.0,0.0,16.15,0.06,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1694.37,4.81,137.5,194.31,-1.0,0.0,16.11,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1694.57,4.81,137.5,194.31,-1.0,0.0,16.09,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1694.77,4.81,137.5,194.31,-1.0,0.0,16.05,-0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1694.97,4.81,137.5,194.31,-1.0,0.0,16.08,-0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1695.17,4.81,137.5,194.31,-1.0,0.0,16.11,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1695.37,4.81,137.5,194.31,-1.0,0.0,16.12,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1695.57,4.81,137.5,194.31,-1.0,0.0,16.12,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1695.77,4.81,137.5,194.31,-1.0,0.0,16.1,-0.0,30.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1695.97,4.81,137.5,194.31,-1.0,0.0,16.1,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1696.171,4.81,137.5,194.31,-1.0,0.0,16.08,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1696.371,4.81,137.5,194.31,-1.0,0.0,16.07,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1696.571,4.81,137.5,194.31,-1.0,0.0,16.09,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1696.771,4.81,137.5,194.31,-1.0,0.0,16.14,0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1696.971,4.81,137.5,194.31,-1.0,0.0,16.15,0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1697.171,4.81,137.5,194.31,-1.0,0.0,16.13,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1697.371,4.81,137.5,194.31,-1.0,0.0,16.09,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1697.571,4.81,137.5,194.31,-1.0,0.0,16.12,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1697.771,4.81,137.5,194.31,-1.0,0.0,16.13,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1697.971,4.81,137.5,194.31,-1.0,0.0,16.13,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1698.171,4.81,137.5,194.31,-1.0,0.0,16.1,-0.02,30.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1698.371,4.81,137.5,194.31,-1.0,0.0,16.08,-0.03,30.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1698.571,4.81,137.5,194.31,-1.0,0.0,16.11,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1698.771,4.81,137.5,194.31,-1.0,0.0,16.1,-0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1698.971,4.81,137.5,194.31,-1.0,0.0,16.12,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1699.171,4.81,137.5,194.31,-1.0,0.0,16.08,-0.03,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1699.371,4.81,137.5,194.31,-1.0,0.0,16.07,-0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1699.571,4.81,137.5,194.31,-1.0,0.0,16.05,-0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1699.771,4.81,137.5,194.31,-1.0,0.0,16.11,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1699.971,4.81,137.5,194.31,-1.0,0.0,16.14,0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1700.171,4.81,137.5,194.31,-1.0,0.0,16.11,0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1700.371,4.81,137.5,194.31,-1.0,0.0,16.1,-0.0,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1700.571,4.81,137.5,194.31,-1.0,0.0,16.12,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1700.771,4.81,137.5,194.31,-1.0,0.0,16.17,0.06,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1700.971,4.81,137.5,194.31,-1.0,0.0,16.14,0.01,30.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1701.171,4.81,137.5,194.31,-1.0,0.0,16.14,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1701.371,4.81,137.5,194.31,-1.0,0.0,16.15,0.02,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1701.571,4.81,137.5,194.31,-1.0,0.0,16.14,0.01,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1701.771,4.81,137.5,194.31,-1.0,0.0,16.09,-0.05,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1701.971,4.81,137.5,194.31,-1.0,0.0,16.09,-0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
1702.171,4.81,137.5,194.31,-1.0,0.0,16.07,-0.04,30.51,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
